2025-04-30 09:12:30,502 INFO [main] org.apache.nifi.NiFi Launching NiFi...
2025-04-30 09:12:31,515 INFO [main] o.a.n.p.AbstractBootstrapPropertiesLoader Determined default application properties path to be '/opt/nifi/nifi-current/./conf/nifi.properties'
2025-04-30 09:12:31,521 INFO [main] o.a.nifi.properties.NiFiPropertiesLoader Loaded 202 properties from /opt/nifi/nifi-current/./conf/nifi.properties
2025-04-30 09:12:31,539 INFO [main] org.apache.nifi.NiFi Loaded 202 properties
2025-04-30 09:12:31,555 INFO [main] org.apache.nifi.BootstrapListener Started Bootstrap Listener, Listening for incoming requests on port 35409
2025-04-30 09:12:31,591 INFO [main] org.apache.nifi.BootstrapListener Successfully initiated communication with Bootstrap
2025-04-30 09:12:31,617 INFO [main] org.apache.nifi.nar.NarUnpacker Expanding 104 NAR files with all processors...
2025-04-30 09:12:51,481 INFO [main] org.apache.nifi.nar.NarUnpacker NAR loading process took 19865733528 nanoseconds (19 seconds).
2025-04-30 09:12:57,713 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/extensions/nifi-jetty-bundle-1.14.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/extensions/nifi-jetty-bundle-1.14.0.nar-unpacked]
2025-04-30 09:12:57,749 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/framework/nifi-framework-nar-1.14.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/framework/nifi-framework-nar-1.14.0.nar-unpacked]
2025-04-30 09:12:58,637 INFO [main] org.apache.nifi.nar.NarClassLoaders Loaded NAR file: /opt/nifi/nifi-current/./work/nar/extensions/nifi-ccda-nar-1.14.0.nar-unpacked as class loader org.apache.nifi.nar.NarClassLoader[./work/nar/extensions/nifi-ccda-nar-1.14.0.nar-unpacked]
